Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
597,2018-12-04 10:14:00,00:12:02,333.48,62.94,26.72,562.85,425.34,398.08,145.07,97.21,74.46,73.18,472.71,425.99,384.69,329.94,130.41,111.83,97.97,56.19,438.22,393.87,377.46,344.36,173.36,102.48,63.2,474.04,402.9,380.48,310.57,128.02,83.06,64.01,37.8,355.96,292.75,57.72,17.88,18.91,321.77,50.47,3.31,1.91,0.27,-0.7,-0.96,-0.67,-0.74,1.58,-1.07,-1.92,11.29,7.87,5.51,2.23,2.74,16.55,16.13,20.93,15.65,20.95,15.26,20.96,15.68,20.96
598,2018-12-04 10:14:01,00:12:03,320.22,63.57,28.34,551.66,425.21,397.7,145.34,95.93,75.2,75.5,489.19,424.85,383.83,327.87,129.4,113.26,99.12,55.8,439.49,398.83,376.28,344.12,173.72,104.75,64.35,468.99,399.04,380.78,315.49,126.35,83.7,66.19,37.1,350.25,293.56,60.11,17.53,18.72,324.84,49.88,2.78,1.85,-0.42,-1.14,-0.57,-0.66,-0.9,1.89,-0.68,-1.84,11.29,9.35,4.71,2.23,2.74,16.55,16.17,20.95,15.66,20.92,15.27,20.95,15.67,20.95
599,2018-12-04 10:14:02,00:12:04,274.65,65.44,31.61,530.77,422.32,397.03,142.53,94.3,75.12,75.34,499.16,419.33,383.38,323.54,128.0,113.66,98.78,55.27,447.56,397.01,376.01,341.05,171.49,102.63,65.36,470.13,403.91,379.06,315.44,125.03,82.99,64.53,36.9,350.25,293.46,56.03,16.89,18.38,325.07,49.74,2.76,1.37,-0.64,-0.84,-0.82,-0.87,-0.89,2.68,-0.04,-0.64,11.29,4.91,3.91,2.23,0.82,14.9,16.2,20.95,15.66,20.95,15.32,20.95,15.69,20.96
600,2018-12-04 10:14:03,00:12:05,247.43,67.16,36.56,507.32,418.17,393.63,137.81,91.9,73.06,73.79,486.34,414.5,381.45,313.61,125.38,111.98,97.85,54.53,435.85,391.98,373.98,335.57,166.84,100.48,64.18,455.77,398.59,376.23,295.97,118.48,76.09,52.67,33.49,345.62,286.14,54.22,16.2,17.96,320.86,47.66,2.66,1.71,-0.28,-0.66,-0.75,-0.73,-0.82,2.59,0.01,-0.43,12.9,4.91,3.91,2.23,1.78,11.61,16.26,20.97,15.69,20.97,15.32,20.95,15.69,20.94
601,2018-12-04 10:14:04,00:12:06,225.37,65.62,26.15,484.01,410.82,378.24,136.24,91.25,70.28,70.87,467.66,409.1,378.74,295.02,123.7,109.91,93.33,53.06,426.54,389.82,369.3,320.81,162.77,95.07,62.87,437.79,394.05,374.61,290.85,114.06,75.22,48.65,31.14,344.49,278.4,52.29,15.78,17.65,306.29,44.61,2.64,1.52,-0.17,-0.63,-0.77,-0.77,-0.93,2.32,0.04,-0.53,11.29,4.91,3.11,0.32,0.82,9.96,16.3,20.95,15.72,20.97,15.37,20.94,15.71,20.93
602,2018-12-04 10:14:05,00:12:07,207.24,64.45,25.02,464.05,404.1,370.83,132.47,91.5,69.62,67.89,450.09,404.37,371.19,268.9,119.59,106.2,93.73,51.1,415.95,386.05,367.33,310.84,158.16,86.86,61.62,422.38,388.9,372.75,269.43,110.16,73.27,44.42,29.03,345.25,268.73,50.22,15.47,18.1,274.98,38.84,2.53,-0.69,0.7,-0.69,-0.7,-0.82,-0.73,2.47,0.23,-0.43,9.67,4.91,2.3,0.32,1.78,11.61,16.38,20.94,15.82,20.94,15.45,20.95,15.73,20.95
603,2018-12-04 10:14:06,00:12:08,195.2,61.91,25.01,449.05,397.09,362.84,127.03,91.21,67.74,65.84,434.1,400.32,362.83,245.03,116.05,101.13,91.12,49.4,406.97,382.03,361.08,291.49,152.73,80.11,62.06,412.07,384.3,368.32,240.38,107.01,72.61,43.42,27.33,342.41,256.13,48.08,14.29,17.27,250.73,42.27,2.09,0.84,-0.25,-0.56,-0.51,-0.58,-0.7,2.27,0.15,-0.81,9.67,3.43,0.7,0.32,0.82,11.61,16.46,20.95,15.97,20.98,15.56,20.97,15.79,20.93
604,2018-12-04 10:14:07,00:12:09,187.34,60.36,23.68,433.99,388.83,346.09,122.45,89.07,66.52,64.17,419.36,394.85,355.25,229.09,109.09,94.74,88.46,48.5,398.11,376.54,352.77,264.29,140.23,75.51,62.27,405.64,378.97,357.18,213.64,102.92,70.29,43.59,29.16,336.17,243.48,47.26,15.05,18.15,233.03,36.53,2.18,-0.54,0.15,-0.58,-0.62,-0.69,-0.8,1.93,0.12,-0.39,9.67,3.43,2.3,0.32,2.74,11.61,16.55,20.95,16.17,20.93,15.74,20.95,15.89,20.96
605,2018-12-04 10:14:08,00:12:10,168.3,58.45,24.41,420.93,382.28,334.24,118.91,87.82,65.65,64.36,407.36,386.68,343.09,220.83,104.65,90.07,85.79,47.1,387.87,372.48,346.91,249.14,131.8,71.3,61.72,398.49,375.85,341.3,192.0,100.09,70.44,45.34,27.66,329.06,232.51,46.34,15.06,17.96,212.86,39.14,2.22,1.38,-0.2,-0.59,-0.57,-0.65,-0.88,2.0,0.16,-0.29,8.06,3.43,2.3,0.32,1.78,11.61,16.66,20.95,16.45,20.93,15.99,20.95,16.07,20.93
606,2018-12-04 10:14:09,00:12:11,146.04,56.32,24.41,411.13,377.02,326.93,117.61,86.91,66.05,63.74,399.8,375.44,330.93,206.15,101.62,88.09,78.12,45.17,379.79,369.03,339.29,233.7,127.26,67.23,60.76,390.53,372.33,323.59,176.46,96.29,69.89,44.38,26.04,324.11,223.56,44.95,14.13,16.99,200.61,43.11,2.21,1.63,0.48,-0.6,-0.44,-0.52,-0.82,1.73,-0.1,-0.64,6.44,4.91,1.5,-1.59,0.82,6.67,16.8,20.96,16.79,20.95,16.33,20.96,16.25,20.96
607,2018-12-04 10:14:10,00:12:12,143.89,55.5,23.57,403.08,372.05,314.45,116.75,85.55,65.17,62.63,392.6,365.13,313.98,200.39,99.03,85.89,72.81,44.76,368.51,359.15,322.74,215.58,124.08,64.47,56.97,382.05,365.32,302.83,160.95,94.85,71.32,46.31,26.91,316.87,216.63,45.22,14.41,17.35,193.41,41.64,2.16,1.43,-0.53,-0.37,-0.6,-0.76,-0.67,1.78,0.06,-0.46,4.83,3.43,1.5,0.32,0.82,6.67,16.96,20.93,17.15,20.94,16.76,20.94,16.5,20.95
608,2018-12-04 10:14:11,00:12:13,140.54,57.9,26.06,395.45,367.65,299.68,115.93,86.43,63.99,62.23,384.53,357.42,302.08,192.1,97.78,82.8,72.11,44.72,363.67,353.73,309.18,208.2,124.9,64.73,56.13,377.41,360.64,279.49,151.87,94.96,71.69,46.97,27.17,309.17,208.37,46.26,15.32,17.96,185.77,41.6,2.06,1.45,-0.17,-0.83,-0.51,-0.61,-0.68,1.67,0.1,-0.41,4.83,4.91,1.5,0.32,2.74,5.02,17.12,20.95,17.55,20.95,17.21,20.96,16.8,20.96
609,2018-12-04 10:14:12,00:12:14,99.99,55.21,22.66,387.8,362.92,289.09,113.65,86.53,63.73,61.26,377.23,348.35,287.98,183.08,95.3,77.33,69.46,45.08,358.79,346.95,293.67,199.99,125.71,64.76,57.07,373.44,356.44,268.78,144.21,92.12,71.09,45.0,25.31,302.95,202.0,45.77,14.93,17.22,174.88,40.25,1.79,1.12,-0.58,-0.73,-0.59,-0.76,-0.65,1.71,0.12,-0.13,3.22,4.91,2.3,-1.59,0.82,5.02,17.28,20.94,17.94,20.99,17.67,20.94,17.11,20.95
610,2018-12-04 10:14:13,00:12:15,105.5,52.48,20.58,381.79,358.3,277.25,111.72,88.99,63.11,61.53,370.37,339.72,270.55,176.33,93.87,74.25,66.68,46.46,349.84,338.13,276.81,188.81,123.44,62.89,55.24,367.16,348.52,248.26,137.88,89.36,70.11,46.04,24.45,291.16,196.36,45.96,14.48,17.04,167.71,37.79,1.96,1.28,-0.55,0.35,-0.49,-0.37,-0.69,1.57,-0.0,-0.52,4.83,6.39,2.3,0.32,-0.14,5.02,17.48,20.95,18.32,20.92,18.09,20.95,17.45,20.94
611,2018-12-04 10:14:14,00:12:16,84.85,52.52,20.77,376.72,353.06,256.65,109.87,89.88,62.0,59.76,362.63,332.71,254.72,170.95,94.68,73.85,64.99,45.83,342.59,330.03,262.55,179.88,122.95,63.18,54.17,362.11,339.08,229.55,133.89,88.19,70.0,48.27,27.58,281.01,191.1,46.12,14.3,16.67,160.34,37.76,1.59,1.43,-0.49,-0.28,-0.9,-0.47,-0.65,1.79,0.39,-0.15,6.44,4.91,2.3,-1.59,1.78,6.67,17.66,20.93,18.67,20.97,18.5,20.96,17.77,20.95
612,2018-12-04 10:14:15,00:12:17,71.77,53.47,20.84,371.35,348.98,244.04,107.27,88.77,60.86,58.33,354.11,326.83,239.95,164.24,94.94,73.7,62.97,45.2,335.63,322.93,248.77,172.21,121.57,63.62,53.58,357.35,330.24,215.1,128.33,87.45,70.22,50.04,29.24,273.95,186.85,46.14,14.06,16.39,152.65,39.13,1.8,1.27,0.45,-0.2,-0.6,-0.62,-0.72,1.65,0.17,-0.21,3.22,3.43,1.5,-1.59,-0.14,3.38,17.88,20.94,18.99,20.96,18.87,20.94,18.14,20.96
613,2018-12-04 10:14:16,00:12:18,72.26,53.07,20.01,365.9,343.44,229.43,103.57,84.11,59.69,58.33,347.23,321.64,225.73,159.36,94.38,73.0,61.68,46.24,330.4,315.98,238.68,165.42,118.1,62.89,52.28,353.63,322.46,204.13,121.75,85.62,69.71,49.08,27.81,266.25,181.89,45.44,13.83,15.97,145.03,40.59,1.86,0.73,-0.16,-0.3,-0.34,-0.46,-0.53,1.51,0.1,-0.4,4.83,1.95,2.3,0.32,-0.14,3.38,18.09,20.94,19.26,21.0,19.19,20.96,18.48,20.94
614,2018-12-04 10:14:17,00:12:19,61.07,52.5,20.34,361.13,338.29,219.46,102.86,79.48,58.61,58.28,341.68,317.17,214.98,153.7,93.24,73.15,62.05,46.6,325.76,309.99,231.5,158.14,117.42,62.88,51.58,351.12,316.01,193.25,117.3,83.26,68.86,50.15,26.52,257.58,176.93,44.58,13.45,15.67,137.86,39.47,1.78,1.17,-0.43,-0.53,-0.86,-0.36,-0.59,1.53,0.17,-0.15,6.44,3.43,2.3,-3.5,0.82,1.73,18.32,20.96,19.5,20.95,19.46,20.94,18.76,20.96
615,2018-12-04 10:14:18,00:12:20,49.93,51.96,20.31,355.93,330.96,211.74,102.39,76.04,58.62,58.95,336.43,311.27,204.89,148.43,92.69,72.75,61.21,47.61,320.97,304.79,224.42,151.13,116.57,62.85,50.07,346.9,308.42,180.34,113.44,81.07,66.84,43.22,23.84,254.85,173.11,44.28,12.94,15.32,135.03,35.28,1.74,1.4,-0.25,0.35,0.13,-0.46,-0.37,1.58,0.26,-0.19,4.83,3.43,0.7,0.32,0.82,3.38,18.55,20.93,19.71,20.96,19.67,20.95,19.04,20.95
616,2018-12-04 10:14:19,00:12:21,50.31,51.7,20.61,351.2,314.42,204.96,100.61,73.55,58.4,58.88,330.59,306.21,195.08,143.02,90.67,73.96,63.41,47.16,315.7,299.34,211.42,147.3,111.1,63.4,48.81,342.67,303.65,165.65,110.21,79.41,64.68,37.59,23.05,252.94,170.75,44.73,12.95,15.4,134.32,33.94,1.46,1.09,0.51,0.6,-0.46,-0.47,-0.44,1.54,0.27,-0.32,4.83,3.43,1.5,0.32,0.82,6.67,18.79,20.96,19.91,20.92,19.89,20.95,19.26,20.94
617,2018-12-04 10:14:20,00:12:22,43.44,52.36,21.71,346.58,304.62,197.34,99.84,72.23,57.96,58.4,325.39,299.62,185.03,137.17,88.24,73.88,66.16,45.24,311.99,296.1,203.69,145.44,107.8,65.98,50.36,340.55,301.04,158.61,110.17,79.93,65.56,38.12,24.3,251.69,168.26,45.46,13.09,15.43,131.72,35.87,1.71,0.91,0.5,0.78,-0.76,-0.31,-0.15,1.38,-0.0,-0.51,4.83,3.43,1.5,0.32,1.78,3.38,19.01,20.95,20.06,20.92,20.07,20.93,19.46,20.94
618,2018-12-04 10:14:21,00:12:23,36.86,51.21,21.13,341.83,294.04,188.92,100.2,71.74,57.69,57.14,320.04,294.72,177.08,130.84,86.14,73.43,65.64,44.3,309.6,293.88,197.42,145.24,105.16,67.43,50.94,335.58,292.67,153.16,110.64,81.16,65.55,40.19,23.83,249.9,165.37,45.62,12.94,15.09,128.68,35.24,1.55,1.07,0.5,0.58,-0.44,-0.43,-0.47,1.32,0.01,-0.4,3.22,3.43,1.5,0.32,0.82,5.02,19.22,20.94,20.19,20.96,20.21,20.93,19.63,20.94
619,2018-12-04 10:14:22,00:12:24,34.93,48.55,20.15,337.02,284.22,180.57,97.95,71.64,56.88,55.89,315.83,289.22,170.75,124.14,84.12,72.08,66.67,44.23,306.89,290.08,192.8,141.92,103.43,66.85,51.28,330.36,287.84,147.59,108.98,81.39,66.14,43.81,27.5,247.26,163.0,44.35,12.67,14.86,126.17,36.43,1.66,0.44,-0.66,0.3,0.19,-0.56,-0.23,1.39,0.1,-0.45,1.6,3.43,1.5,2.23,0.82,3.38,19.41,20.94,20.28,20.9,20.33,20.94,19.79,20.93
620,2018-12-04 10:14:23,00:12:25,27.7,48.08,20.84,332.75,274.8,172.59,96.4,71.42,56.07,54.27,311.98,282.98,167.92,120.06,82.98,69.26,67.85,44.78,305.05,285.72,187.34,137.74,100.4,63.95,52.61,327.11,283.7,139.77,105.83,80.47,66.43,46.56,27.5,244.03,154.94,42.23,13.05,14.89,123.92,36.81,1.33,1.41,0.37,-0.3,-0.72,-0.48,-0.49,1.4,0.17,-0.37,3.22,1.95,2.3,-1.59,0.82,5.02,19.6,20.96,20.37,20.93,20.42,20.93,19.91,20.96
621,2018-12-04 10:14:24,00:12:26,23.07,47.07,17.41,328.18,270.01,166.98,95.67,71.05,54.74,53.16,309.01,277.46,165.98,116.37,82.18,69.4,68.25,45.16,301.19,279.88,179.32,134.99,99.52,61.08,53.61,324.37,278.84,137.17,103.5,79.81,66.91,49.07,26.71,240.16,156.35,44.47,13.44,14.97,121.68,37.08,1.49,1.29,0.3,0.37,-0.58,-0.34,0.18,1.55,0.3,-0.16,4.83,1.95,1.5,0.32,0.82,1.73,19.75,20.93,20.44,20.93,20.49,20.95,20.02,20.94
622,2018-12-04 10:14:25,00:12:27,17.0,46.92,21.97,323.42,267.8,161.37,96.17,70.93,54.48,52.22,306.13,273.14,164.06,113.57,82.28,71.01,69.27,44.29,298.34,274.52,174.61,136.07,101.17,61.48,52.86,320.44,270.96,134.41,102.12,78.85,68.59,50.84,25.75,235.97,149.67,42.68,13.17,14.59,119.59,35.31,1.56,1.22,-0.5,0.33,-0.47,-0.29,-0.4,1.31,-0.02,-0.51,4.83,1.95,2.3,2.23,1.78,5.02,19.89,20.94,20.5,20.99,20.55,20.95,20.08,20.93
623,2018-12-04 10:14:26,00:12:28,17.35,46.51,19.24,319.5,261.01,157.0,94.73,72.4,54.29,51.3,304.11,267.97,161.89,111.45,81.32,72.99,68.24,43.51,295.8,268.91,168.28,134.9,101.76,62.07,52.38,316.15,268.14,133.73,98.8,77.42,68.96,50.36,25.19,233.02,150.39,44.28,13.55,14.63,117.43,34.68,1.44,1.31,0.6,-0.23,0.13,-0.33,0.25,1.3,0.01,-0.39,1.6,3.43,2.3,2.23,-0.14,6.67,20.02,20.94,20.55,20.97,20.61,20.95,20.16,20.93
624,2018-12-04 10:14:27,00:12:29,17.46,45.62,11.11,316.14,257.87,154.42,93.71,73.35,54.19,50.68,301.35,259.58,159.2,110.75,79.86,74.5,67.44,42.59,293.04,264.74,163.18,132.01,101.95,60.89,52.42,311.72,258.59,135.01,96.34,76.58,67.24,45.14,24.21,228.11,149.26,46.73,13.86,14.82,115.23,34.34,1.73,1.08,0.28,0.33,0.46,-0.63,-0.36,1.11,-0.04,-0.6,6.44,4.91,2.3,2.23,0.82,3.38,20.12,20.96,20.59,20.95,20.63,20.95,20.21,20.95
625,2018-12-04 10:14:28,00:12:30,8.3,46.06,20.41,313.02,254.65,152.97,92.53,75.07,54.14,50.49,297.81,252.84,158.66,109.15,79.3,75.04,68.5,42.21,290.16,260.59,161.19,129.6,102.16,60.3,51.45,308.08,254.21,135.2,95.27,76.32,66.2,46.06,22.84,223.32,146.11,46.91,14.12,14.77,113.18,33.21,1.51,1.25,0.52,0.32,0.16,-0.43,-0.4,1.29,0.17,-0.39,3.22,3.43,2.3,0.32,0.82,5.02,20.23,20.95,20.63,20.98,20.68,20.94,20.27,20.93
626,2018-12-04 10:14:29,00:12:31,8.54,47.4,23.89,309.39,248.54,151.42,91.54,75.85,54.15,50.71,294.32,245.53,157.94,107.82,79.2,75.16,68.83,42.62,287.47,250.87,159.41,130.17,100.54,60.08,51.16,305.81,255.26,134.45,94.87,76.65,65.0,41.42,22.77,221.65,145.38,47.01,13.73,14.54,111.2,35.11,1.48,1.17,0.4,-0.43,-0.36,-0.53,-0.31,1.35,0.19,-0.55,6.44,3.43,0.7,2.23,1.78,3.38,20.32,20.92,20.65,20.95,20.68,20.93,20.33,20.95
627,2018-12-04 10:14:30,00:12:32,7.66,47.81,22.57,306.56,243.39,150.93,90.8,76.95,54.52,50.46,291.25,239.81,155.2,106.64,79.24,73.73,68.61,43.22,284.25,242.98,157.2,129.83,100.69,59.9,50.2,303.6,246.94,133.47,94.64,75.88,64.15,41.39,22.55,220.51,143.64,47.35,14.53,15.45,114.7,33.54,1.53,1.22,-0.05,-0.34,-0.27,-0.45,-0.62,1.13,-0.05,-0.96,3.22,3.43,1.5,4.15,0.82,3.38,20.38,20.96,20.69,20.95,20.7,20.93,20.35,20.94
628,2018-12-04 10:14:31,00:12:33,2.45,47.72,22.83,303.1,239.09,149.67,90.87,76.91,54.4,50.12,288.85,235.58,153.45,105.97,79.3,72.91,69.27,43.99,281.77,242.18,155.45,128.67,100.09,60.67,50.01,302.61,242.34,132.79,96.52,76.87,65.03,40.9,23.83,219.34,143.54,47.21,13.82,15.01,111.29,31.82,1.59,1.1,0.51,0.33,0.2,-0.4,-0.65,1.36,0.17,-0.31,3.22,4.91,0.7,0.32,1.78,3.38,20.44,20.93,20.7,20.96,20.72,20.94,20.39,20.94
629,2018-12-04 10:14:32,00:12:34,4.65,46.91,24.12,300.38,232.41,147.17,92.01,76.32,54.07,50.23,286.22,231.91,151.7,103.93,78.97,70.24,68.39,43.88,281.88,239.62,155.94,127.95,100.21,61.29,48.27,296.97,242.38,125.51,95.85,75.77,63.85,39.97,21.71,217.58,141.08,46.27,12.47,14.04,106.01,30.65,1.64,0.82,-0.41,0.32,0.07,-0.53,-0.48,1.24,0.02,-0.49,3.22,1.95,2.3,0.32,0.82,3.38,20.5,20.96,20.73,20.97,20.72,20.94,20.43,20.95
630,2018-12-04 10:14:33,00:12:35,0.0,44.99,22.72,297.81,228.48,145.94,91.84,74.46,53.31,50.28,284.16,226.89,150.16,103.68,78.36,68.56,66.2,42.44,277.48,229.62,152.54,124.15,98.56,58.29,45.65,292.71,236.1,117.64,93.44,73.65,62.36,33.51,19.93,215.49,139.45,46.34,12.2,13.89,105.38,30.57,1.43,1.17,-0.48,-0.17,-0.61,-0.5,-0.66,1.21,0.04,-0.48,3.22,6.39,1.5,0.32,0.82,3.38,20.54,20.92,20.75,20.92,20.73,20.94,20.46,20.93
631,2018-12-04 10:14:34,00:12:36,0.0,46.28,23.93,295.07,227.29,144.79,91.64,73.16,52.77,50.63,282.0,221.98,147.23,105.07,77.8,69.57,67.39,42.28,273.97,224.57,150.7,123.64,98.36,57.72,46.38,290.0,232.27,115.05,90.48,73.23,62.82,33.38,19.99,212.83,137.53,46.46,12.16,13.85,105.27,30.35,1.61,0.88,-0.33,-0.63,-0.71,-0.71,-0.59,1.12,-0.03,-0.42,3.22,4.91,2.3,2.23,-1.1,1.73,20.59,20.94,20.76,20.97,20.73,20.93,20.49,20.95
632,2018-12-04 10:14:35,00:12:37,0.0,47.5,25.25,292.31,224.87,143.32,90.69,72.43,52.41,49.49,279.59,217.78,144.16,105.37,76.63,70.64,66.11,41.24,272.45,222.3,149.15,123.01,97.92,56.18,47.05,288.41,226.63,115.69,89.71,72.8,62.64,35.45,19.85,211.73,133.58,46.27,12.13,13.93,105.68,31.78,1.63,0.71,-0.47,-0.76,-0.64,-0.57,-0.68,1.22,0.03,-0.43,3.22,6.39,0.7,0.32,0.82,3.38,20.6,20.96,20.78,20.92,20.75,20.93,20.51,20.94
633,2018-12-04 10:14:36,00:12:38,0.0,46.17,24.69,289.8,221.38,141.5,88.59,71.52,52.41,48.45,277.22,213.67,141.41,104.23,75.64,70.35,66.37,40.09,270.3,216.72,146.54,121.29,98.07,55.48,47.12,285.79,225.38,110.75,87.91,71.7,62.31,36.16,20.0,210.02,131.06,46.31,12.2,13.85,105.39,31.74,1.78,1.1,0.26,-0.2,0.27,-0.46,-0.66,1.29,0.01,-0.31,3.22,4.91,3.11,2.23,-0.14,6.67,20.65,20.96,20.8,21.0,20.76,20.95,20.53,20.93
634,2018-12-04 10:14:37,00:12:39,0.0,45.43,25.18,287.69,218.23,140.37,87.34,70.49,52.0,47.19,274.77,211.2,139.4,102.38,74.68,69.47,66.26,39.49,266.95,212.88,143.58,120.06,97.7,56.51,47.68,283.2,219.73,108.82,86.44,71.55,62.35,37.73,19.58,208.45,128.84,45.52,11.97,13.81,105.38,32.26,1.52,1.06,0.1,-0.54,-0.36,-0.57,-0.6,1.13,-0.01,-0.5,4.83,3.43,1.5,2.23,0.82,3.38,20.69,20.95,20.81,20.95,20.76,20.96,20.55,20.95
635,2018-12-04 10:14:38,00:12:40,0.0,45.54,25.4,285.25,213.66,138.74,85.5,69.71,51.15,46.56,272.53,208.37,137.51,100.75,74.72,69.65,66.44,38.85,264.82,210.4,142.14,119.5,96.55,56.06,47.53,280.56,212.55,104.85,86.18,71.0,62.2,34.95,20.45,204.49,127.16,45.16,12.01,13.74,104.46,33.13,1.69,1.11,0.28,-0.43,-0.57,-0.7,-0.7,1.22,0.17,-0.34,3.22,3.43,1.5,-1.59,1.78,5.02,20.71,20.94,20.81,20.9,20.79,20.94,20.58,20.94
636,2018-12-04 10:14:39,00:12:41,0.0,45.32,25.4,283.21,210.46,137.76,84.69,70.08,50.62,46.7,270.37,205.74,135.21,99.93,73.39,69.05,66.95,37.95,262.87,207.84,141.8,118.9,95.59,56.83,47.08,278.89,211.13,108.18,85.62,70.7,62.04,37.23,20.44,200.03,126.57,45.5,11.98,13.82,104.28,33.36,1.6,1.15,0.37,-0.4,-0.64,-0.71,-0.84,1.14,0.04,-0.5,3.22,0.48,2.3,-1.59,0.82,5.02,20.74,20.96,20.81,20.98,20.78,20.97,20.59,20.93
637,2018-12-04 10:14:40,00:12:42,0.0,45.1,25.33,281.1,205.7,136.06,84.39,71.4,50.85,46.4,268.06,201.43,133.18,99.27,72.55,67.03,67.02,37.87,260.93,203.99,139.83,117.4,95.44,56.94,47.0,277.18,208.66,110.77,86.25,70.04,61.2,39.73,20.14,198.05,126.49,45.45,12.05,13.7,101.58,32.56,1.55,1.05,0.61,-0.61,-0.66,-0.74,-0.77,1.25,0.14,-0.38,4.83,3.43,0.7,-1.59,0.82,5.02,20.75,20.96,20.81,20.93,20.81,20.97,20.61,20.95
638,2018-12-04 10:14:41,00:12:43,0.0,44.84,25.33,278.77,201.36,134.34,83.34,72.8,51.34,46.04,265.84,196.71,131.61,98.46,72.34,64.99,66.26,38.0,259.22,202.06,138.64,116.52,93.94,55.18,47.2,275.12,204.63,110.86,85.86,69.75,60.36,38.06,19.54,196.06,125.92,44.93,11.89,13.54,98.95,30.83,1.75,0.81,0.64,-0.61,-0.6,-0.74,-0.66,1.13,0.06,-0.5,4.83,3.43,0.7,0.32,0.82,1.73,20.77,20.94,20.81,20.91,20.81,20.94,20.62,20.96
639,2018-12-04 10:14:42,00:12:44,0.0,44.49,24.56,276.5,199.02,132.9,83.21,72.67,51.39,45.95,263.81,193.3,130.77,98.08,71.7,63.32,64.77,37.68,257.78,200.33,135.95,114.83,93.85,55.05,46.51,273.06,205.3,109.95,84.19,69.37,59.98,39.65,19.11,193.73,125.29,44.45,11.78,13.51,96.27,30.99,1.46,0.96,0.24,-0.47,-0.41,-0.48,-0.68,1.34,0.27,-0.26,3.22,3.43,0.7,-3.5,0.82,1.73,20.78,20.96,20.81,20.99,20.83,20.95,20.66,20.95
640,2018-12-04 10:14:43,00:12:45,0.0,44.53,24.08,274.58,194.45,131.15,82.27,72.21,50.97,45.67,261.73,192.71,130.41,98.13,70.98,61.57,63.73,37.66,256.34,199.73,132.61,113.1,93.53,54.55,46.27,271.06,197.46,110.15,82.99,68.8,59.89,38.51,18.56,191.89,125.06,44.56,11.74,13.47,94.27,30.23,1.63,0.99,-0.62,-0.23,-0.4,-0.67,-0.85,1.19,0.17,-0.31,3.22,1.95,2.3,-1.59,0.82,3.38,20.8,20.94,20.81,20.93,20.83,20.95,20.66,20.96
