Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
671,2018-12-06 12:13:17,00:13:17,92.95,137.44,140.4,131.77,110.79,29.43,23.37,19.99,18.12,157.49,137.27,123.54,107.52,40.0,32.08,26.95,16.68,161.86,143.87,125.25,37.9,30.12,22.32,15.88,133.49,137.4,139.23,107.73,31.8,25.06,18.66,9.62,134.01,7.75,4.98,6.21,5.75,157.69,179.26,101.7,17.96,135.31,1.58,1.16,0.2,-0.32,-0.27,-0.37,-0.5,1.16,0.67,1.68,0.26,-0.14,4.3,2.54,0.58,-2.36,0.89,8.09,20.96,19.76,19.97,20.93,19.82,20.94,19.72,20.96
672,2018-12-06 12:13:18,00:13:18,94.2,137.17,139.98,130.52,110.31,30.03,23.25,19.98,18.12,162.43,135.98,122.79,106.33,41.71,31.44,26.16,16.78,162.8,145.11,125.4,37.75,29.97,22.24,15.76,134.05,136.87,139.3,109.58,31.94,25.09,18.46,9.65,134.35,7.79,5.02,6.17,5.67,157.65,180.14,101.11,17.99,135.43,1.61,0.89,0.13,-0.24,-0.37,-0.34,-0.38,1.19,1.6,1.52,0.19,-0.22,7.53,4.19,1.39,-2.36,-0.07,9.57,20.96,19.75,19.98,21.0,19.82,20.94,19.72,20.95
673,2018-12-06 12:13:19,00:13:19,99.6,137.02,139.42,130.22,110.34,31.27,23.14,19.87,18.19,163.69,134.63,122.08,105.85,42.93,30.61,25.67,16.52,162.8,144.2,125.66,37.41,29.97,22.09,15.92,134.16,137.21,139.14,110.91,31.9,25.05,18.61,10.08,134.76,7.87,5.02,6.17,5.6,157.05,184.45,100.81,18.15,135.16,1.63,0.98,-0.24,-0.2,-0.4,-0.1,-0.38,1.9,2.38,1.98,0.6,0.3,7.53,2.54,1.39,1.46,-1.03,9.57,20.96,19.77,19.99,20.99,19.81,20.95,19.72,20.95
674,2018-12-06 12:13:20,00:13:20,95.18,136.5,139.08,130.07,110.23,31.16,23.21,19.79,18.16,160.0,133.8,122.34,105.26,42.23,30.05,25.33,15.6,163.94,143.26,126.22,36.7,29.85,22.17,16.26,134.8,137.28,138.62,111.47,31.94,24.71,18.46,10.19,134.79,7.59,5.23,5.89,5.39,158.75,187.15,100.21,18.21,135.04,1.61,1.07,0.22,-0.53,-0.34,-0.27,-0.39,1.86,1.33,1.34,-0.06,-0.31,5.91,4.19,-0.22,1.46,0.89,8.09,20.96,19.78,20.0,20.97,19.81,20.94,19.73,20.95
675,2018-12-06 12:13:21,00:13:21,88.58,135.3,138.74,130.0,109.75,30.82,23.18,19.65,18.05,162.89,133.24,122.42,105.0,41.79,29.9,25.22,15.38,162.09,143.72,126.08,36.18,29.71,22.32,16.65,134.99,137.48,138.13,112.44,31.8,24.83,18.32,10.69,134.49,7.71,4.93,5.71,5.51,159.97,182.65,101.69,21.75,137.83,1.52,1.06,0.13,-0.6,-0.32,-0.42,-0.32,0.92,2.1,1.9,0.6,-0.0,5.91,2.54,1.39,1.46,-0.07,9.57,20.96,19.78,20.0,20.93,19.8,20.94,19.72,20.95
676,2018-12-06 12:13:22,00:13:22,94.25,134.19,139.26,131.04,110.0,30.74,23.25,19.71,18.0,161.7,133.08,122.97,105.06,42.04,29.55,25.06,15.79,161.01,145.37,125.24,36.02,29.4,22.16,16.94,136.3,138.37,137.22,113.06,31.82,25.16,18.42,10.8,134.76,7.78,5.01,5.86,5.48,161.41,180.7,100.21,20.04,135.34,1.38,1.15,0.22,-0.52,-0.51,-0.41,-0.46,1.17,1.11,1.18,-0.19,-0.53,7.53,4.19,1.39,1.46,1.84,9.57,20.95,19.8,20.01,20.93,19.81,20.95,19.72,20.95
677,2018-12-06 12:13:23,00:13:23,93.42,134.39,139.42,131.57,109.6,30.55,23.1,19.79,17.97,159.35,132.67,122.64,104.85,42.86,30.27,24.87,15.79,161.55,146.62,123.98,35.99,29.48,22.02,16.53,136.68,137.77,137.0,113.07,31.53,25.54,18.58,10.61,133.65,7.89,5.04,5.92,5.66,158.97,175.61,98.76,18.24,133.49,1.44,0.95,0.29,-0.46,-0.53,-0.32,-0.32,1.28,1.31,2.38,1.14,0.71,2.68,4.19,1.39,-0.45,-1.03,6.62,20.94,19.8,20.01,20.97,19.81,20.94,19.74,20.96
678,2018-12-06 12:13:24,00:13:24,99.6,135.18,140.03,131.01,110.27,30.82,22.65,19.72,17.82,163.77,132.9,123.58,104.59,42.98,30.35,24.46,15.65,162.16,147.99,122.82,35.81,29.48,21.57,16.11,135.37,137.63,136.7,111.66,31.08,25.13,18.66,9.97,133.26,7.79,5.02,5.75,5.44,156.13,172.46,98.52,17.38,131.85,1.8,1.0,-0.24,-0.52,-0.58,-0.35,-0.53,1.73,1.86,1.07,-0.07,-0.43,5.91,2.54,0.58,-0.45,-0.07,9.57,20.96,19.79,20.0,20.93,19.81,20.94,19.73,20.96
679,2018-12-06 12:13:25,00:13:25,108.59,135.36,140.96,130.7,111.19,31.64,22.53,19.83,17.81,170.31,133.0,124.35,104.84,43.64,30.15,24.68,15.6,161.92,145.67,121.58,35.87,29.66,21.29,15.57,135.17,137.24,135.67,110.17,30.81,25.05,19.07,9.99,133.27,7.73,4.99,5.8,5.65,154.37,167.68,97.47,16.91,131.76,1.61,0.85,-0.33,-0.58,-0.32,-0.52,-0.45,0.9,1.54,1.72,0.53,0.12,4.3,2.54,1.39,-0.45,-0.07,6.62,20.95,19.81,20.02,20.9,19.8,20.96,19.74,20.96
680,2018-12-06 12:13:26,00:13:26,99.64,136.31,141.57,130.71,112.31,31.42,22.8,19.91,17.81,172.65,132.97,124.06,104.48,43.27,30.65,25.25,15.72,160.25,143.52,121.06,36.29,29.78,21.6,15.65,135.74,138.0,135.49,110.43,30.93,25.13,19.26,9.96,133.73,8.04,5.0,5.89,5.66,153.61,165.17,97.55,17.63,132.02,1.63,0.85,-0.3,-0.44,-0.21,-0.45,-0.38,0.71,2.22,1.9,0.47,0.18,2.68,4.19,0.58,-0.45,-1.03,8.09,20.96,19.82,20.01,20.93,19.81,20.95,19.74,20.95
681,2018-12-06 12:13:27,00:13:27,99.22,136.5,140.62,130.48,112.2,31.01,22.87,19.95,18.0,169.33,132.86,122.11,105.03,42.08,30.99,25.14,15.87,159.87,143.52,120.8,37.45,30.01,21.98,15.5,136.64,139.13,135.53,110.8,31.15,25.51,19.49,9.81,134.52,8.0,5.04,6.0,5.62,153.12,165.17,98.36,18.17,132.32,1.38,0.99,-0.35,-0.54,-0.37,-0.37,-0.39,1.7,1.49,1.52,0.11,-0.14,4.3,2.54,2.19,-0.45,0.89,9.57,20.97,19.82,20.02,20.97,19.83,20.95,19.74,20.94
682,2018-12-06 12:13:28,00:13:28,97.02,137.51,139.75,131.04,111.86,30.66,23.02,20.13,18.11,174.66,133.57,122.11,104.66,41.74,31.36,25.4,16.28,160.17,143.67,120.68,38.57,30.23,21.4,16.03,136.86,139.05,135.52,111.09,31.11,25.2,19.1,9.34,132.58,7.98,5.16,5.59,5.63,155.48,164.95,97.96,18.71,132.6,1.6,1.15,-0.56,-0.44,-0.48,-0.27,-0.39,0.96,1.73,0.95,-0.28,-0.67,10.75,4.19,-0.22,1.46,0.89,9.57,20.96,19.82,20.01,20.97,19.84,20.95,19.74,20.95
683,2018-12-06 12:13:29,00:13:29,98.54,137.33,139.45,131.35,111.79,30.7,23.29,20.29,18.27,167.92,132.11,123.35,104.48,41.22,31.44,25.29,16.71,162.46,143.33,120.73,38.87,29.74,20.8,15.88,136.46,138.11,135.23,110.17,30.96,24.94,18.96,9.16,132.38,7.86,5.08,6.05,5.43,154.68,169.25,94.42,15.85,130.79,1.51,1.04,-0.38,-0.59,-0.34,-0.35,-0.24,1.57,2.05,1.75,0.35,0.12,4.3,2.54,1.39,-2.36,-1.03,8.09,20.96,19.82,20.01,20.97,19.85,20.96,19.74,20.94
684,2018-12-06 12:13:30,00:13:30,102.09,136.91,140.24,131.42,112.23,31.22,23.44,20.43,18.49,158.13,130.67,122.59,106.62,41.03,31.24,25.4,16.93,160.63,144.46,120.61,39.57,30.11,20.91,15.53,136.22,138.37,136.27,109.35,31.37,24.97,19.03,10.15,133.1,7.86,5.12,5.93,5.62,155.06,173.52,95.64,16.46,131.09,1.55,1.1,-0.39,-0.45,-0.38,-0.5,-0.33,1.18,1.67,2.25,0.77,0.36,9.14,2.54,1.39,1.46,-0.07,11.05,20.96,19.82,20.01,20.92,19.85,20.96,19.75,20.95
685,2018-12-06 12:13:31,00:13:31,105.08,136.87,140.43,131.38,112.23,31.6,23.55,20.47,18.57,157.44,130.64,122.71,107.8,40.99,30.79,25.24,17.16,160.93,145.44,120.72,39.61,30.6,20.8,15.76,136.71,138.9,137.1,107.16,31.49,24.93,19.48,11.06,133.77,7.89,5.04,5.93,5.74,157.45,178.75,97.26,17.68,132.07,1.86,0.85,-0.48,-0.56,-0.32,-0.48,-0.49,1.41,1.8,1.24,0.09,-0.13,7.53,4.19,-0.22,1.46,0.89,11.05,20.95,19.82,20.01,20.92,19.84,20.96,19.74,20.95
686,2018-12-06 12:13:32,00:13:32,100.27,136.57,139.67,131.83,110.6,30.96,23.36,20.36,18.72,156.61,131.43,123.38,108.77,40.99,30.12,24.98,17.46,163.25,144.54,120.72,38.83,31.02,21.25,15.91,137.5,137.99,136.84,106.98,31.79,24.9,19.33,10.38,134.44,7.85,4.92,6.0,5.58,157.11,179.36,98.28,17.75,131.57,1.65,0.91,-0.38,-0.72,-0.61,-0.37,-0.22,1.43,0.88,0.32,-0.75,-0.97,9.14,0.89,1.39,-2.36,-0.07,6.62,20.95,19.8,20.0,20.98,19.84,20.96,19.74,20.96
687,2018-12-06 12:13:33,00:13:33,101.02,136.6,139.56,131.9,110.55,30.62,23.54,20.47,18.75,156.49,132.51,123.97,109.5,41.21,30.19,24.6,17.8,164.5,144.49,120.98,38.67,30.97,21.89,15.91,138.1,138.48,137.21,109.72,31.63,25.0,19.06,9.57,135.05,7.82,5.0,6.12,5.55,155.06,175.39,99.47,17.98,131.73,1.53,0.89,-0.38,-0.68,-0.54,-0.29,-0.43,1.06,0.83,0.84,-0.57,-0.85,4.3,0.89,1.39,1.46,-0.07,11.05,20.95,19.81,20.0,20.94,19.85,20.95,19.75,20.94
688,2018-12-06 12:13:34,00:13:34,104.74,135.81,139.37,133.7,110.44,30.17,23.58,20.35,18.64,159.22,132.81,123.41,106.87,40.88,30.6,24.52,17.5,164.58,145.02,122.43,38.9,31.39,21.93,15.72,138.67,139.27,137.63,107.57,31.4,25.12,19.06,10.1,135.32,8.05,4.85,6.08,5.78,154.38,174.82,99.4,18.17,132.52,1.49,0.93,-0.33,-0.53,-0.35,-0.38,-0.42,1.8,1.37,1.12,-0.16,-0.33,9.14,2.54,0.58,3.37,1.84,6.62,20.95,19.8,19.98,20.93,19.85,20.94,19.74,20.95
689,2018-12-06 12:13:35,00:13:35,105.86,135.05,139.4,133.43,110.96,29.71,23.69,19.97,18.33,156.9,133.71,123.48,104.39,40.05,30.82,24.44,17.22,165.34,146.42,122.73,38.48,31.45,22.34,15.79,138.81,139.23,138.03,106.67,31.29,25.6,19.17,10.44,135.61,8.19,5.15,6.0,5.8,154.02,174.62,98.57,18.24,133.48,1.56,0.97,-0.45,-0.44,-0.21,-0.54,-0.49,1.49,1.35,1.21,-0.18,-0.4,4.3,2.54,0.58,-0.45,0.89,8.09,20.96,19.79,19.98,20.9,19.84,20.95,19.75,20.95
690,2018-12-06 12:13:36,00:13:36,116.97,134.15,139.07,132.76,112.6,29.79,23.96,19.75,18.18,156.45,135.59,122.44,101.47,40.02,31.35,24.6,17.27,165.23,148.73,123.55,38.9,31.5,22.35,15.41,138.33,138.89,137.89,106.86,31.18,25.57,19.29,10.33,135.35,8.12,5.19,6.15,5.73,154.71,174.85,97.29,18.32,134.88,1.41,0.94,-0.45,-0.56,-0.4,-0.58,-0.52,1.05,1.85,1.37,-0.03,-0.22,7.53,4.19,1.39,-0.45,-0.07,9.57,20.94,19.81,19.98,20.95,19.84,20.94,19.74,20.95
691,2018-12-06 12:13:37,00:13:37,123.62,133.4,138.91,132.35,112.74,29.68,23.81,19.67,18.14,155.69,136.38,121.91,102.8,40.54,31.2,25.09,17.5,165.27,151.12,122.88,38.63,31.12,22.12,14.99,137.8,138.67,137.96,107.12,31.44,25.5,18.95,9.91,133.55,8.24,5.23,6.05,5.66,155.59,175.62,97.18,18.32,134.77,1.18,1.12,-0.39,-0.5,-0.59,-0.37,-0.47,1.38,1.48,1.63,0.37,0.08,5.91,2.54,1.39,-2.36,-0.07,11.05,20.96,19.79,19.99,20.96,19.84,20.93,19.74,20.96
692,2018-12-06 12:13:38,00:13:38,113.94,133.78,138.5,132.39,110.33,30.17,23.77,19.52,18.03,157.51,136.8,121.62,103.32,40.62,30.6,25.54,17.76,164.96,151.54,120.72,38.97,30.82,22.19,15.18,138.1,138.59,137.96,107.46,31.7,25.38,18.34,10.9,132.26,8.08,5.23,6.04,5.89,154.33,177.9,97.1,18.47,134.66,1.26,0.88,-0.39,-0.6,-0.46,-0.41,-0.35,0.75,1.44,2.27,0.78,0.37,5.91,0.89,0.58,3.37,-0.07,8.09,20.96,19.79,20.0,20.98,19.83,20.96,19.72,20.95
693,2018-12-06 12:13:39,00:13:39,113.9,133.74,138.46,131.94,109.07,31.82,23.96,19.56,18.33,158.2,136.76,121.95,104.17,42.25,30.07,25.77,18.1,163.1,149.91,120.6,39.83,31.01,22.16,15.41,138.59,138.4,137.44,107.27,32.12,25.53,18.45,11.52,130.65,8.19,5.23,6.12,5.92,155.66,175.23,96.96,18.51,134.2,1.62,0.92,-0.35,-0.53,-0.38,-0.55,-0.33,0.6,1.56,1.27,-0.15,-0.34,2.68,0.89,1.39,1.46,0.89,12.53,20.96,19.8,19.98,20.95,19.81,20.95,19.72,20.95
694,2018-12-06 12:13:40,00:13:40,104.12,134.12,139.75,131.94,109.41,31.49,23.74,19.6,18.38,155.54,138.01,122.71,103.66,43.19,30.23,25.7,18.34,165.08,148.25,120.98,39.61,32.48,22.69,15.68,139.28,138.56,136.46,106.65,32.09,25.39,18.72,10.99,129.72,8.24,5.39,6.24,5.82,158.29,171.08,96.41,18.48,133.61,1.54,0.82,-0.35,-0.32,-0.37,-0.27,-0.22,0.48,0.96,1.18,-0.13,-0.3,4.3,0.89,1.39,1.46,1.84,9.57,20.96,19.8,19.99,20.94,19.82,20.96,19.74,20.95
695,2018-12-06 12:13:41,00:13:41,99.8,135.27,139.62,131.66,110.1,31.17,23.87,19.81,18.59,156.1,138.22,123.21,102.79,43.77,30.14,25.61,19.61,164.0,147.02,120.7,39.18,30.85,22.52,15.36,138.84,139.45,135.13,106.56,31.92,25.26,18.63,11.16,130.16,8.23,5.3,6.23,6.08,158.06,176.0,96.55,18.39,133.83,1.43,0.93,-0.42,-0.57,-0.37,-0.57,-0.53,1.49,1.69,1.3,-0.18,-0.37,5.91,2.54,1.39,-4.27,1.84,11.05,20.98,19.8,20.0,20.97,19.83,20.94,19.72,20.95
696,2018-12-06 12:13:42,00:13:42,105.98,136.91,138.39,131.64,111.9,31.26,24.42,19.86,18.83,155.28,138.5,123.15,102.7,44.23,30.42,26.04,19.06,162.72,145.67,122.21,39.91,30.86,22.96,15.72,138.6,139.5,134.62,108.39,32.16,25.24,18.88,11.48,129.22,8.42,5.46,6.38,6.19,157.18,179.85,96.48,18.24,134.28,1.57,1.08,-0.48,-0.63,-0.59,-0.51,-0.42,1.26,1.4,1.05,-0.41,-0.48,5.91,0.89,0.58,3.37,-0.07,9.57,20.94,19.81,20.0,20.93,19.81,20.95,19.75,20.95
697,2018-12-06 12:13:43,00:13:43,107.42,137.65,137.37,132.24,112.11,30.99,24.41,20.09,18.75,158.96,138.0,123.75,102.51,43.22,30.75,26.45,18.9,163.17,147.37,122.28,39.72,31.01,23.56,15.79,138.25,139.16,134.27,111.09,31.63,25.16,18.07,10.64,128.54,8.26,5.56,6.18,6.07,156.07,177.05,95.91,18.27,134.57,1.34,0.76,0.34,-0.58,-0.35,-0.5,-0.43,-0.71,1.78,1.02,-0.3,-0.48,4.3,2.54,0.58,-0.45,0.89,11.05,20.96,19.8,20.0,20.96,19.83,20.95,19.75,20.95
698,2018-12-06 12:13:44,00:13:44,111.5,137.35,136.99,131.94,111.78,30.84,24.57,19.97,18.33,159.22,136.95,124.31,102.99,43.52,30.26,26.52,18.48,162.64,146.38,122.17,39.68,30.93,23.71,15.83,138.93,138.97,134.54,112.31,31.29,25.42,18.19,10.98,128.98,8.29,5.48,6.44,6.21,155.34,178.65,95.5,18.49,133.77,1.59,0.78,-0.3,-0.68,-0.54,-0.55,-0.33,1.35,1.24,1.57,0.14,-0.02,4.3,-0.75,-0.22,-0.45,-0.07,8.09,20.95,19.81,19.99,21.0,19.83,20.96,19.75,20.94
699,2018-12-06 12:13:45,00:13:45,107.88,137.61,138.31,131.26,111.07,30.76,24.03,19.93,18.33,160.36,137.89,124.34,103.46,42.21,30.63,26.52,17.8,160.69,146.27,122.2,39.86,30.82,23.59,15.75,138.55,139.3,135.17,112.83,31.14,25.57,18.6,11.47,129.29,8.42,5.72,6.53,6.38,157.44,179.43,96.29,19.23,132.47,1.47,0.66,-0.48,-0.57,-0.5,-0.3,-0.22,0.86,1.85,2.02,0.61,0.23,2.68,0.89,2.19,-0.45,-0.07,9.57,20.96,19.8,19.99,20.93,19.84,20.95,19.74,20.95
700,2018-12-06 12:13:46,00:13:46,109.93,137.12,139.17,130.5,110.14,30.57,23.88,19.82,18.63,157.55,138.11,123.67,104.76,41.88,30.63,26.63,17.76,159.32,149.9,121.94,40.27,30.97,24.04,14.79,138.59,139.57,135.77,112.68,31.25,25.49,18.86,12.31,129.1,8.14,5.29,6.07,5.95,157.25,183.16,95.73,18.31,130.4,1.82,0.78,-0.58,-0.66,-0.21,-0.27,-0.38,1.65,1.51,1.1,0.18,-0.19,7.53,2.54,1.39,-0.45,1.84,8.09,20.96,19.82,20.0,20.97,19.85,20.95,19.74,20.94
701,2018-12-06 12:13:47,00:13:47,103.22,136.86,139.29,129.98,109.52,30.66,23.47,19.86,18.83,153.52,138.46,123.82,105.47,41.44,30.3,26.49,17.76,157.43,150.1,121.98,40.24,30.9,24.12,14.57,137.84,139.31,135.63,112.5,31.59,25.99,19.17,11.94,129.14,8.07,5.18,6.0,5.92,157.37,189.09,93.31,17.89,129.58,1.17,0.79,-0.52,-0.63,-0.49,-0.2,-0.17,1.21,0.78,1.65,0.16,-0.12,5.91,2.54,0.58,1.46,0.89,11.05,20.95,19.81,19.99,20.91,19.86,20.94,19.76,20.95
702,2018-12-06 12:13:48,00:13:48,101.35,135.5,139.47,130.57,109.76,30.64,23.27,19.77,18.78,152.07,138.41,122.61,102.79,41.31,30.14,26.32,17.29,158.94,149.67,121.82,39.82,30.74,24.15,14.87,136.51,138.73,135.66,112.49,31.77,26.01,19.54,12.76,128.76,7.79,5.4,6.1,5.87,156.98,184.38,93.7,17.73,129.57,1.56,1.06,-0.38,-0.59,-0.35,-0.57,0.11,0.57,2.01,1.59,0.3,0.17,4.3,2.54,1.39,1.46,2.8,9.57,20.96,19.8,20.01,20.92,19.87,20.95,19.77,20.95
703,2018-12-06 12:13:49,00:13:49,99.08,134.67,139.09,131.59,110.88,30.95,23.42,19.85,18.89,154.77,138.11,121.9,103.64,42.32,30.7,26.25,17.26,162.09,148.11,121.97,39.74,30.85,24.38,15.02,135.83,139.03,136.33,112.71,31.77,25.64,19.69,13.57,128.58,7.88,5.34,6.19,5.88,156.95,180.15,95.74,17.74,129.54,1.6,1.04,-0.48,-0.58,-0.4,-0.5,-0.36,0.9,1.93,0.86,-0.41,-0.93,5.91,0.89,0.58,-2.36,1.84,11.05,20.95,19.81,20.02,20.97,19.88,20.95,19.76,20.95
704,2018-12-06 12:13:50,00:13:50,106.23,135.09,139.78,131.03,111.37,31.14,23.35,20.16,18.94,155.57,138.11,121.5,104.13,43.22,31.23,26.1,16.73,161.49,146.8,122.09,40.2,31.42,23.93,14.83,135.61,138.74,136.0,112.79,31.55,24.92,19.21,13.38,127.78,7.64,5.25,6.1,5.87,156.03,180.1,96.54,17.31,129.79,1.5,0.75,-0.46,-0.55,-0.43,-0.3,-0.22,2.04,1.89,1.01,-0.36,-0.48,7.53,0.89,0.58,-0.45,0.89,8.09,20.94,19.82,20.02,20.94,19.88,20.95,19.76,20.95
705,2018-12-06 12:13:51,00:13:51,109.68,136.63,139.4,131.22,111.29,31.4,23.31,20.31,18.98,159.45,137.51,120.01,104.24,42.69,31.46,26.22,16.58,162.52,145.7,122.5,40.23,31.79,23.51,14.91,136.21,139.34,136.41,112.49,31.29,23.79,17.3,12.12,127.37,7.76,5.29,6.3,5.95,155.27,180.95,97.46,17.32,129.95,1.62,0.74,-0.44,-0.56,-0.21,-0.45,-0.52,1.05,1.47,1.87,0.6,0.42,7.53,2.54,-0.22,1.46,0.89,9.57,20.96,19.82,20.0,20.99,19.88,20.95,19.76,20.95
706,2018-12-06 12:13:52,00:13:52,108.04,136.89,138.42,130.32,110.7,31.51,23.35,20.16,18.9,159.98,138.98,120.86,106.16,41.73,31.35,26.29,16.65,163.13,146.11,121.98,39.6,31.87,23.44,14.76,135.91,139.49,136.49,112.53,31.4,23.64,16.43,11.36,128.46,7.72,5.22,6.37,5.8,154.78,178.08,97.17,17.66,129.8,1.62,0.98,-0.44,-0.62,-0.44,-0.27,-0.49,0.62,1.14,1.73,0.69,0.37,5.91,4.19,0.58,-2.36,-1.03,9.57,20.96,19.83,20.01,20.95,19.88,20.94,19.75,20.95
707,2018-12-06 12:13:53,00:13:53,99.02,136.4,137.73,129.22,109.36,31.21,23.19,20.04,18.93,160.66,137.96,119.59,106.05,41.98,32.02,26.17,16.69,165.06,146.83,121.45,39.15,31.94,24.57,15.17,135.15,138.88,136.48,112.45,31.88,23.97,16.65,11.24,129.02,7.92,5.29,6.18,5.95,154.4,183.12,98.27,17.55,129.95,1.6,1.15,-0.39,-0.5,-0.44,-0.52,-0.51,2.18,1.34,2.03,0.52,0.3,7.53,4.19,1.39,5.28,-1.03,12.53,20.94,19.82,19.98,20.95,19.87,20.94,19.76,20.94
708,2018-12-06 12:13:54,00:13:54,105.44,135.95,138.72,130.24,111.89,31.21,23.2,19.93,18.94,161.54,137.62,120.42,106.24,41.84,32.28,26.14,16.73,164.42,145.13,121.49,39.26,33.71,24.46,15.48,135.99,138.81,136.49,113.09,32.41,24.43,17.15,11.05,129.88,7.87,5.33,6.14,5.87,151.93,179.68,99.08,17.62,130.02,1.49,1.01,-0.39,-0.56,-0.4,-0.51,-0.28,0.54,1.49,1.49,0.22,-0.14,5.91,4.19,1.39,1.46,2.8,5.14,20.97,19.83,20.0,21.0,19.88,20.95,19.77,20.95
709,2018-12-06 12:13:55,00:13:55,112.44,135.75,138.9,131.58,113.51,30.75,23.11,19.96,18.93,165.72,137.76,121.79,108.56,41.46,32.42,26.2,16.72,163.08,144.06,121.33,39.29,32.72,23.84,15.36,137.03,139.25,135.35,111.74,32.21,24.38,17.67,10.77,129.4,7.84,5.33,6.26,5.99,151.67,180.95,98.75,17.66,130.59,1.72,0.81,-0.41,-0.51,-0.5,-0.17,-0.49,1.5,0.73,1.4,0.1,-0.01,2.68,4.19,0.58,-2.36,0.89,9.57,20.95,19.85,20.0,20.93,19.88,20.95,19.75,20.94
710,2018-12-06 12:13:56,00:13:56,127.14,135.76,138.76,131.59,114.3,30.42,23.39,19.97,18.94,158.38,138.26,122.69,109.57,40.54,31.98,26.71,16.58,163.28,144.3,121.64,38.78,31.34,23.21,15.1,137.98,138.85,134.72,110.6,32.15,24.47,18.14,9.98,128.91,7.99,5.37,6.33,5.95,152.5,181.71,97.06,17.74,130.7,1.48,1.02,-0.24,-0.55,-0.37,-0.41,-0.47,0.98,1.34,0.51,-0.89,-0.78,4.3,2.54,0.58,-0.45,-1.03,9.57,20.94,19.84,20.01,20.93,19.88,20.94,19.76,20.95
711,2018-12-06 12:13:57,00:13:57,124.81,135.95,139.1,132.16,114.67,30.65,23.65,19.97,19.01,155.99,138.26,123.82,110.09,40.87,33.11,27.08,16.5,164.38,144.22,122.61,38.85,31.94,23.06,14.91,137.83,138.32,135.25,110.19,32.19,24.36,18.56,10.17,129.74,7.95,5.45,6.33,5.84,156.64,180.99,97.87,17.97,130.66,1.77,1.08,-0.35,-0.51,-0.29,-0.48,-0.51,1.41,1.88,1.61,0.28,0.07,2.68,2.54,1.39,-0.45,-0.07,9.57,20.95,19.83,20.0,20.99,19.88,20.95,19.76,20.95
