Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-85,2018-12-04 19:27:37,00:00:36,0.0,27.54,19.17,17.31,15.79,14.71,14.47,13.39,13.04,27.36,21.53,19.72,17.2,16.24,14.8,12.86,12.08,27.12,21.9,17.98,15.66,15.18,12.91,12.36,27.65,22.54,18.89,16.96,15.35,14.98,14.03,11.63,16.89,12.23,9.11,10.42,10.04,24.29,18.04,15.03,14.19,18.43,-0.3,-0.61,0.16,-0.19,-0.04,0.22,-0.19,-0.44,-0.57,0.2,0.08,0.14,0.29,-0.82,-0.52,1.0,-0.11,-1.35,20.96,20.96,20.96,21.0,20.96,20.96,20.96,20.95
-84,2018-12-04 19:27:38,00:00:37,0.0,27.57,19.01,17.1,15.93,14.74,14.38,13.38,13.14,27.35,21.63,19.63,17.18,16.23,14.68,12.65,12.0,27.15,21.93,18.08,15.69,15.02,12.98,12.2,27.68,22.53,19.15,16.87,15.34,15.05,14.02,11.35,16.96,12.26,9.03,10.3,9.92,24.06,17.96,15.02,14.22,18.43,-0.11,-0.41,0.12,-0.21,-0.11,0.28,-0.16,-0.52,-0.55,0.05,-0.05,0.03,1.9,-2.47,0.28,-2.82,-0.11,-1.35,20.96,20.96,20.95,20.95,20.95,20.95,20.96,20.96
-83,2018-12-04 19:27:39,00:00:38,0.0,27.5,18.71,17.0,16.09,15.16,14.35,13.34,13.19,27.24,21.6,19.63,17.3,16.2,14.53,12.66,12.04,27.11,21.82,18.05,15.62,15.1,13.21,12.24,27.61,22.72,18.97,16.87,15.39,15.13,13.8,11.05,17.12,12.15,8.92,10.3,9.88,24.09,17.96,15.06,14.03,18.39,-0.15,-0.4,0.24,-0.36,-0.23,0.24,0.24,-0.56,-0.55,0.2,0.1,0.08,-1.33,0.82,0.28,-0.91,-0.11,1.6,20.97,20.96,20.95,21.0,20.96,20.96,20.96,20.95
-82,2018-12-04 19:27:40,00:00:39,0.0,27.31,18.6,17.03,16.2,15.16,14.38,13.38,13.11,27.35,21.72,19.56,17.23,16.08,14.38,12.62,12.23,27.23,21.89,18.13,15.58,14.95,13.25,12.24,27.76,22.68,18.89,16.68,15.27,15.09,13.68,10.86,16.82,12.04,9.0,10.23,9.85,24.1,17.81,14.87,13.96,18.4,0.2,-0.26,-0.35,-0.3,-0.33,0.22,0.22,-0.51,-0.54,0.06,-0.03,0.07,0.29,0.82,-0.52,1.0,0.84,0.13,20.95,20.96,20.96,20.93,20.96,20.97,20.96,20.96
-81,2018-12-04 19:27:41,00:00:40,0.0,27.24,18.48,17.11,16.28,15.24,14.38,13.5,13.19,27.35,21.79,19.6,17.34,15.97,14.38,12.77,12.27,27.19,21.97,18.24,15.51,14.91,13.21,12.2,27.68,22.57,18.93,16.61,15.31,15.09,13.57,10.44,16.96,12.18,8.84,10.34,9.8,24.06,18.0,14.83,13.69,18.47,0.23,-0.47,-0.08,-0.4,-0.15,0.26,0.28,-0.41,-0.52,0.07,-0.04,0.01,0.29,0.82,-0.52,1.0,-0.11,0.13,20.96,20.95,20.95,20.98,20.97,20.95,20.96,20.96
-80,2018-12-04 19:27:42,00:00:41,0.0,27.09,18.6,17.19,16.24,15.12,14.35,13.42,13.19,27.28,21.87,19.56,17.38,16.01,14.3,12.85,12.16,27.34,22.01,18.24,15.54,15.03,13.37,12.16,27.72,22.42,18.74,16.57,15.16,15.09,13.61,10.44,16.97,12.15,8.81,10.42,9.92,23.87,17.81,14.95,13.69,18.4,-0.18,-0.23,-0.26,-0.36,0.3,-0.16,0.07,-0.31,-0.51,0.26,0.08,0.02,-2.94,0.82,-0.52,1.0,0.84,-1.35,20.97,20.96,20.96,20.98,20.95,20.96,20.96,20.95
-79,2018-12-04 19:27:43,00:00:42,0.0,27.01,18.94,17.22,16.2,15.09,14.19,13.38,13.03,27.39,21.87,19.6,17.38,15.93,14.3,12.85,12.0,27.26,22.16,18.24,15.51,15.18,13.4,12.16,27.76,22.65,18.85,16.68,15.27,15.2,13.64,10.71,16.74,12.04,8.77,10.34,9.73,23.99,18.0,14.87,13.65,18.4,-0.3,-0.52,-0.28,-0.19,-0.37,0.08,0.22,-0.51,-0.56,0.12,-0.04,-0.06,0.29,0.82,-1.33,-0.91,-0.11,1.6,20.96,20.95,20.96,20.96,20.96,20.95,20.97,20.95
-78,2018-12-04 19:27:44,00:00:43,0.0,27.01,19.32,17.26,16.27,15.16,14.26,13.45,13.03,27.35,21.9,19.48,17.45,16.08,14.41,12.88,12.23,27.37,22.23,18.35,15.39,15.1,13.55,12.23,27.83,22.6,18.77,16.79,15.34,15.35,13.91,11.08,16.93,12.15,8.77,10.23,9.69,23.91,17.89,14.84,13.69,18.43,-0.43,-0.46,-0.16,-0.16,-0.37,0.22,-0.16,-0.53,-0.5,-0.1,-0.17,-0.03,-1.33,-2.47,0.28,1.0,-0.11,-1.35,20.96,20.96,20.95,20.95,20.95,20.95,20.96,20.96
-77,2018-12-04 19:27:45,00:00:44,0.0,27.01,19.73,17.22,16.27,15.2,14.11,13.53,12.99,27.35,22.01,19.44,17.49,15.96,14.41,13.03,12.46,27.37,22.38,18.42,15.5,15.17,13.67,12.27,27.75,22.64,18.73,16.91,15.3,15.39,13.94,11.35,16.98,12.16,8.74,10.01,9.67,24.0,17.9,14.85,13.51,18.33,-0.31,-0.5,-0.22,-0.38,-0.29,0.08,0.22,-0.39,-0.48,-0.45,-0.46,-0.19,0.29,-2.47,0.28,-6.64,-1.07,1.6,20.96,20.96,20.96,21.0,20.96,20.96,20.96,20.97
-76,2018-12-04 19:27:46,00:00:45,0.0,27.05,19.89,17.3,16.32,15.16,14.0,13.5,13.0,27.39,21.75,19.63,17.46,15.97,14.38,13.04,12.65,27.53,22.35,18.62,15.73,15.41,13.9,12.16,27.91,22.65,18.93,16.95,15.46,15.43,14.06,11.7,17.13,12.04,8.66,9.89,9.55,24.07,18.12,14.77,13.51,18.33,-0.26,-0.55,-0.36,-0.3,-0.34,0.26,0.07,-0.41,-0.43,-0.17,-0.26,-0.33,-1.33,-2.47,0.28,1.0,-0.11,1.6,20.97,20.96,20.97,21.01,20.96,20.95,20.96,20.96
-75,2018-12-04 19:27:47,00:00:46,0.0,26.89,19.51,17.49,16.58,15.2,14.04,13.49,13.03,27.35,21.86,19.59,17.6,15.92,14.37,13.07,12.72,26.16,21.28,17.74,14.78,14.53,13.09,11.16,27.3,22.0,18.62,16.56,15.08,15.05,13.87,11.58,17.12,11.96,8.08,9.62,9.16,23.49,17.39,14.26,12.78,18.02,-0.11,-0.68,-0.51,-0.38,-0.34,0.19,0.13,-0.34,-0.19,0.02,0.02,0.0,3.52,0.82,0.28,1.0,0.84,-1.35,20.95,20.96,20.95,20.95,20.96,20.95,20.97,20.96
-74,2018-12-04 19:27:48,00:00:47,0.0,26.97,19.21,17.38,16.66,15.01,14.0,13.23,13.03,27.35,21.72,19.63,17.53,15.85,14.34,13.19,12.61,26.02,21.06,17.52,14.67,14.23,12.6,10.86,27.08,21.89,18.39,16.34,14.93,14.75,13.68,11.43,17.01,11.93,8.24,9.51,9.13,23.16,17.02,14.08,12.59,17.83,-0.45,-0.58,-0.43,-0.53,0.27,-0.33,0.07,-0.22,0.14,-0.1,0.03,0.07,1.9,-4.12,-0.52,-0.91,-1.07,0.13,20.95,20.96,20.96,20.94,20.96,20.94,20.96,20.96
-73,2018-12-04 19:27:49,00:00:48,0.0,26.89,19.09,17.52,16.58,14.89,14.07,13.49,13.07,27.42,21.79,19.67,17.6,15.89,14.26,13.11,12.72,26.47,21.39,17.85,14.81,14.53,12.67,11.05,26.81,21.73,18.16,16.15,14.54,14.32,13.41,11.05,17.24,12.04,8.39,9.81,9.43,23.8,17.36,14.08,12.4,17.76,-0.18,-0.51,-0.55,-0.46,-0.25,-0.37,0.16,-0.37,0.25,-0.21,-0.28,0.03,-1.33,-0.82,0.28,-0.91,-0.11,-2.83,20.96,20.96,20.95,20.94,20.97,20.96,20.96,20.96
-72,2018-12-04 19:27:50,00:00:49,0.0,27.05,19.28,17.64,16.43,14.78,13.97,13.42,13.11,27.39,21.72,19.52,17.49,15.82,14.38,13.04,12.65,26.66,21.51,17.94,14.9,14.68,12.79,11.17,27.08,21.7,18.24,16.27,14.7,14.33,13.42,11.13,17.16,12.07,8.62,10.19,9.58,24.02,17.66,14.49,12.66,17.9,-0.28,-0.43,-0.41,-0.26,0.09,-0.33,-0.19,-0.13,0.25,-0.05,0.02,0.14,0.29,-2.47,-0.52,1.0,0.84,1.6,20.96,20.95,20.96,20.94,20.96,20.96,20.97,20.96
-71,2018-12-04 19:27:51,00:00:50,0.0,27.17,19.33,17.5,16.32,14.71,13.97,13.43,13.08,27.4,21.72,19.53,17.46,15.9,14.42,13.05,12.73,26.78,21.63,18.13,15.21,14.8,13.26,11.33,27.12,22.01,18.48,16.5,14.9,14.52,13.73,11.4,17.15,12.18,8.65,10.11,9.8,24.21,17.92,14.91,13.38,18.5,-0.11,-0.52,-0.36,-0.38,-0.46,0.08,-0.24,0.22,0.34,0.12,0.07,-0.02,0.29,-0.82,0.28,-0.91,1.8,-1.35,20.97,20.95,20.95,20.96,20.96,20.96,20.96,20.97
-70,2018-12-04 19:27:52,00:00:51,0.0,27.12,19.09,17.49,16.28,14.78,13.97,13.57,13.11,27.47,21.75,19.6,17.46,15.93,14.49,13.15,12.73,27.04,21.97,18.51,15.58,15.03,13.52,11.9,27.45,22.23,18.81,16.95,15.27,14.98,13.99,11.85,17.17,12.24,8.89,10.28,10.24,24.79,18.24,16.03,14.35,19.4,-0.11,-0.49,-0.44,-0.43,-0.25,-0.39,0.07,0.3,0.32,0.31,0.33,0.13,1.9,-0.82,0.28,2.91,-1.07,1.6,20.96,20.95,20.95,20.96,20.96,20.96,20.96,20.95
-69,2018-12-04 19:27:53,00:00:52,0.0,27.19,18.82,17.4,16.23,14.66,14.11,13.52,13.18,27.45,21.7,19.51,17.29,16.03,14.63,13.18,12.79,27.06,21.96,18.57,15.65,15.05,13.85,12.11,27.56,22.41,19.03,17.09,15.18,15.04,14.09,11.92,17.27,12.26,8.92,10.38,10.19,24.47,18.0,15.82,14.75,19.72,-0.18,-0.5,-0.5,-0.45,-0.34,-0.21,-0.28,0.22,0.32,0.07,0.07,0.0,-2.94,-0.82,0.28,1.0,-0.11,0.13,20.97,20.96,20.96,20.97,20.96,20.96,20.96,20.96
-68,2018-12-04 19:27:54,00:00:53,0.0,27.19,18.71,17.26,16.27,14.66,14.07,13.68,13.11,27.42,21.86,19.51,17.37,15.89,14.45,13.03,12.8,27.03,22.0,18.58,15.65,15.33,14.05,12.2,27.6,22.34,19.15,17.25,15.34,15.01,14.17,12.23,17.15,12.22,8.95,10.45,10.03,24.06,17.54,15.14,14.14,19.3,-0.11,-0.31,-0.49,-0.53,-0.21,-0.3,-0.07,0.38,0.41,-0.13,-0.03,-0.06,0.29,-2.47,0.28,1.0,-1.07,0.13,20.96,20.96,20.96,20.95,20.96,20.96,20.96,20.96
-67,2018-12-04 19:27:55,00:00:54,0.0,27.2,18.6,17.26,16.32,14.51,14.23,13.65,13.15,27.47,21.83,19.48,17.38,16.01,14.46,12.96,12.73,27.15,21.82,18.66,15.77,15.33,13.98,12.16,27.68,22.15,19.12,17.14,15.27,15.09,14.18,12.35,17.2,12.19,8.77,10.34,10.11,23.91,17.13,14.99,13.81,18.89,-0.11,0.18,-0.38,-0.5,-0.44,0.28,-0.35,0.47,0.53,-0.07,0.04,0.02,3.52,-0.82,0.28,-0.91,-0.11,1.6,20.96,20.96,20.96,20.97,20.96,20.96,20.96,20.96
-66,2018-12-04 19:27:56,00:00:55,0.0,27.28,19.17,17.23,16.25,14.56,14.16,13.88,13.31,27.51,21.72,19.49,17.01,16.09,14.61,13.01,12.81,27.16,21.94,18.55,15.78,15.34,14.13,12.13,27.57,22.05,18.89,17.3,15.35,15.17,14.34,12.2,17.16,12.27,8.62,10.23,9.96,23.76,17.05,14.84,13.58,18.51,0.27,-0.26,-0.3,-0.43,-0.34,-0.19,-0.26,0.4,0.47,-0.26,-0.12,-0.14,0.29,-0.82,0.28,2.91,0.84,0.13,20.95,20.96,20.95,20.98,20.97,20.95,20.96,20.96
-65,2018-12-04 19:27:57,00:00:56,0.0,27.43,19.62,17.22,16.2,14.55,14.08,13.8,13.0,27.39,21.9,19.6,17.38,16.12,14.76,12.77,12.5,26.92,21.48,18.81,15.73,15.29,14.01,12.2,27.64,21.89,18.93,17.26,15.31,15.09,14.1,12.08,17.17,12.28,8.55,10.13,9.9,23.62,16.99,14.89,13.44,18.33,-0.26,-0.33,-0.38,-0.39,-0.34,-0.28,-0.3,0.41,0.49,0.01,0.08,-0.01,0.29,2.47,0.28,1.0,0.84,1.6,20.95,20.95,20.96,20.91,20.96,20.96,20.96,20.96
-64,2018-12-04 19:27:58,00:00:57,0.0,27.42,19.96,17.22,16.2,14.66,14.15,13.72,13.07,27.46,21.98,19.63,17.37,15.96,14.3,12.73,12.61,26.99,21.62,19.56,15.73,15.1,13.51,12.12,27.75,21.88,18.88,17.29,15.38,15.05,13.98,11.85,17.12,12.15,8.54,9.92,9.85,23.76,16.9,14.91,13.42,18.24,-0.18,-0.34,-0.32,-0.3,-0.04,-0.33,-0.19,0.52,0.54,0.12,0.11,0.0,0.29,0.82,0.28,-0.91,-2.03,0.13,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96
-63,2018-12-04 19:27:59,00:00:58,0.0,27.24,19.59,16.96,16.01,14.67,14.12,13.65,13.07,27.43,22.09,19.63,17.38,16.08,14.42,12.77,12.58,26.89,21.59,20.71,15.81,15.29,13.56,12.01,27.61,21.93,18.89,17.07,15.39,15.2,13.87,12.04,17.2,12.23,8.62,10.0,9.81,23.65,17.05,14.91,13.31,18.36,0.31,-0.18,-0.36,-0.42,0.2,-0.3,-0.3,0.34,0.54,0.19,0.24,0.16,-1.33,0.82,0.28,-0.91,0.84,0.13,20.96,20.96,20.96,20.96,20.97,20.95,20.96,20.96
-62,2018-12-04 19:28:00,00:00:59,0.0,27.28,19.29,17.08,16.02,14.63,14.2,13.65,13.0,27.43,22.02,19.72,17.39,16.05,14.5,12.86,12.7,27.08,21.78,18.59,15.51,15.15,13.83,12.05,27.54,21.89,18.86,17.37,15.54,15.17,13.57,12.09,17.2,12.19,8.47,10.01,9.81,23.73,16.98,15.07,13.39,18.33,0.31,0.45,-0.33,-0.24,-0.42,-0.31,-0.24,0.5,0.57,0.22,0.3,0.19,1.9,-0.82,-0.52,2.91,-0.11,-1.35,20.97,20.95,20.95,20.97,20.96,20.95,20.96,20.95
-61,2018-12-04 19:28:01,00:01:00,0.0,27.27,19.2,17.07,16.01,14.66,14.15,13.68,13.11,27.42,21.9,19.63,17.45,16.12,14.53,13.0,12.84,27.15,21.66,18.58,15.42,15.25,13.97,12.2,27.64,22.0,18.85,16.79,15.49,15.05,13.83,12.65,16.97,12.27,8.55,9.97,9.59,23.69,17.1,14.99,13.32,18.4,0.17,0.36,-0.33,-0.48,-0.15,-0.37,-0.19,0.58,0.56,-0.07,0.03,-0.05,-2.94,-0.82,0.28,1.0,-0.11,1.6,20.96,20.96,20.94,20.95,20.96,20.97,20.96,20.96
-60,2018-12-04 19:28:02,00:01:01,0.0,27.43,18.98,17.19,15.98,14.79,14.28,13.73,13.04,27.58,21.91,19.64,17.35,16.16,14.61,13.2,12.77,27.19,21.59,18.78,15.51,15.34,13.98,12.05,27.61,22.05,19.01,16.77,15.58,15.13,13.96,12.09,17.05,12.27,8.55,10.01,9.78,23.65,17.17,14.92,13.43,18.4,0.29,0.46,-0.33,-0.42,-0.11,-0.28,-0.22,0.5,0.59,-0.18,-0.06,-0.01,0.29,2.47,-0.52,1.0,-0.11,1.6,20.96,20.96,20.95,20.94,20.96,20.96,20.96,20.97
-59,2018-12-04 19:28:03,00:01:02,0.0,27.34,18.94,17.26,16.01,14.7,14.23,13.8,12.91,27.46,21.9,19.63,17.53,16.08,14.83,13.03,12.87,27.07,21.55,18.61,15.65,15.29,13.89,11.93,27.71,22.15,18.96,16.87,15.69,15.05,13.98,12.0,16.85,12.34,8.5,10.0,9.69,23.72,17.13,14.95,13.35,18.43,0.23,0.32,-0.26,-0.33,0.17,-0.39,-0.22,0.46,0.59,-0.14,-0.14,-0.12,0.29,-0.82,0.28,1.0,-1.07,0.13,20.96,20.96,20.97,20.97,20.96,20.97,20.96,20.97
-58,2018-12-04 19:28:04,00:01:03,0.0,27.35,18.75,17.38,16.01,14.74,14.12,13.73,12.88,27.5,21.68,19.52,17.23,16.12,14.91,13.08,12.77,27.15,21.7,18.54,15.62,15.26,13.94,11.78,27.57,22.15,18.89,16.87,15.77,15.01,13.91,11.93,16.91,12.13,8.4,10.05,9.63,23.93,17.3,14.93,13.44,18.37,0.37,0.34,-0.35,-0.4,-0.34,0.08,-0.39,0.42,0.57,-0.18,-0.03,-0.1,0.29,2.47,1.08,-0.91,0.84,1.6,20.96,20.95,20.95,20.96,20.96,20.96,20.95,20.96
-57,2018-12-04 19:28:05,00:01:04,0.0,27.42,18.4,17.3,15.97,14.66,14.23,13.72,12.91,27.65,21.67,19.63,17.03,16.08,14.68,13.07,12.68,26.58,21.05,17.63,15.5,14.75,13.09,11.55,27.26,21.88,18.58,16.6,15.3,14.7,13.68,11.7,16.87,11.82,8.28,9.82,9.59,22.14,16.26,14.35,13.02,18.03,0.42,0.14,-0.43,-0.4,-0.49,-0.21,-0.35,0.52,0.7,-0.13,-0.01,-0.03,0.29,2.47,0.28,-0.91,1.8,0.13,20.96,20.96,20.95,20.91,20.96,20.96,20.96,20.97
-56,2018-12-04 19:28:06,00:01:05,0.0,27.36,18.23,17.2,16.1,14.56,14.17,13.62,12.89,27.4,21.69,19.49,17.05,15.98,14.62,13.17,12.59,26.48,21.03,17.53,15.56,14.7,12.88,11.37,27.13,21.86,18.6,16.47,15.09,14.72,13.69,11.67,16.71,11.82,8.24,9.93,9.36,22.03,16.15,13.59,12.33,17.53,0.36,0.17,-0.28,-0.36,-0.15,-0.44,-0.26,0.65,0.7,-0.08,0.05,0.09,0.29,-0.82,0.28,-0.91,0.84,1.6,20.96,20.96,20.96,20.93,20.96,20.95,20.96,20.96
-55,2018-12-04 19:28:07,00:01:06,0.0,27.39,18.19,17.08,15.87,14.75,14.28,13.65,12.85,27.62,21.49,19.45,16.97,16.13,14.54,13.01,12.73,26.55,20.99,17.52,15.55,14.88,12.72,11.25,26.97,21.74,18.55,16.35,14.93,14.6,13.19,11.71,16.67,11.7,8.2,9.89,9.39,21.15,15.8,13.28,11.94,17.15,0.44,0.27,0.16,-0.26,-0.38,-0.48,-0.4,0.62,0.69,-0.04,-0.01,0.07,0.29,0.82,-1.33,-0.91,-1.07,0.13,20.95,20.95,20.96,20.97,20.96,20.95,20.96,20.96
-54,2018-12-04 19:28:08,00:01:07,0.0,27.42,18.48,17.22,15.85,14.81,14.34,13.64,12.84,27.5,21.44,19.4,16.96,16.0,14.41,13.19,12.65,26.92,21.47,17.7,15.65,14.72,12.71,11.28,27.03,21.77,18.35,16.22,14.81,14.51,12.88,10.97,16.66,11.43,8.23,9.54,9.12,22.96,17.28,12.74,10.94,16.11,0.44,0.52,-0.35,-0.39,-0.04,-0.36,-0.07,0.58,0.68,0.13,0.14,-0.05,1.9,-0.82,1.08,-0.91,-0.11,1.6,20.97,20.96,20.96,20.96,20.95,20.96,20.96,20.97
-53,2018-12-04 19:28:09,00:01:08,0.0,27.43,18.79,17.12,15.9,14.9,14.31,13.73,12.89,27.47,21.46,19.41,16.85,16.09,14.27,13.12,12.81,26.82,21.52,17.87,15.97,14.99,12.87,11.4,27.12,21.7,18.25,16.23,14.9,14.52,12.73,10.6,16.21,11.23,8.2,9.66,9.24,23.04,17.58,13.69,11.94,16.72,0.55,0.58,0.32,-0.4,-0.29,0.19,-0.12,0.54,0.7,0.22,0.28,0.16,-2.94,-0.82,1.08,2.91,-1.07,0.13,20.96,20.97,20.95,20.96,20.95,20.96,20.96,20.96
-52,2018-12-04 19:28:10,00:01:09,0.0,27.43,18.6,17.11,15.9,14.86,14.23,13.61,12.92,27.43,21.49,19.41,16.89,16.16,14.26,12.93,12.69,26.89,21.55,17.75,15.96,14.95,13.1,11.67,27.45,21.96,18.59,16.57,15.23,14.71,12.46,10.17,16.52,11.13,8.2,9.89,9.36,23.2,18.01,15.07,13.39,18.48,0.47,0.55,0.16,-0.28,-0.29,-0.19,-0.16,0.55,0.69,0.25,0.28,0.14,-1.33,2.47,-0.52,-0.91,-0.11,1.6,20.96,20.97,20.96,20.96,20.96,20.96,20.95,20.96
-51,2018-12-04 19:28:11,00:01:10,0.0,27.39,18.48,16.96,15.86,14.86,14.27,13.73,13.03,27.47,21.37,19.44,16.92,16.08,14.26,12.93,12.61,26.81,21.67,17.78,15.96,15.03,13.1,11.82,27.42,21.93,18.51,16.65,15.39,14.9,12.12,10.06,16.71,10.97,7.93,9.58,9.01,23.54,18.31,15.22,13.47,18.71,0.39,0.62,0.16,-0.33,-0.37,-0.21,-0.56,0.67,0.7,0.2,0.3,0.19,0.29,-0.82,0.28,2.91,-1.07,1.6,20.95,20.95,20.95,20.98,20.95,20.95,20.96,20.97
-50,2018-12-04 19:28:12,00:01:11,0.0,27.36,18.45,17.0,15.9,14.9,14.2,13.73,12.93,27.43,21.27,19.45,16.85,16.05,14.23,12.86,12.66,26.93,21.67,17.68,16.01,15.03,13.26,11.82,27.35,22.05,18.55,16.77,15.2,14.94,11.66,9.95,16.82,11.16,8.16,9.43,8.9,24.97,19.91,16.29,14.27,19.31,0.45,0.73,-0.24,-0.16,-0.27,-0.26,-0.24,0.62,0.7,-0.07,0.11,0.02,-1.33,-0.82,-0.52,-0.91,-1.07,0.13,20.95,20.97,20.94,20.97,20.95,20.96,20.96,20.96
-49,2018-12-04 19:28:13,00:01:12,0.0,27.27,18.37,17.0,15.97,14.97,14.27,13.65,12.88,27.54,21.41,19.52,16.89,16.04,14.15,12.62,12.77,26.81,21.7,17.82,16.0,15.14,13.37,11.55,27.34,21.89,18.62,16.8,15.2,14.94,11.7,9.68,16.79,10.79,8.28,9.67,9.06,25.47,20.1,16.83,14.58,19.78,0.39,0.8,-0.13,-0.16,-0.29,-0.28,-0.19,0.54,0.74,-0.16,-0.11,-0.16,1.9,-0.82,-0.52,-0.91,0.84,0.13,20.96,20.96,20.95,20.92,20.96,20.96,20.96,20.96
-48,2018-12-04 19:28:14,00:01:13,0.0,27.39,18.34,17.08,15.79,14.86,14.31,13.62,13.04,27.24,21.38,19.37,16.93,16.09,13.96,12.51,12.43,26.82,21.82,17.71,16.04,15.15,13.14,11.6,27.35,21.86,18.59,16.8,15.16,14.98,12.01,9.41,17.05,11.16,8.24,9.66,9.05,23.16,18.08,18.72,16.56,21.59,0.34,0.84,0.07,-0.19,0.2,-0.3,0.07,0.6,0.68,-0.15,-0.06,-0.08,0.29,0.82,1.08,-2.82,-0.11,0.13,20.96,20.96,20.95,20.94,20.96,20.96,20.95,20.97
-47,2018-12-04 19:28:15,00:01:14,0.0,27.2,18.26,17.03,15.78,14.74,14.23,13.57,12.84,27.31,21.34,19.37,17.0,15.93,14.0,12.47,12.46,26.85,21.67,17.63,16.08,15.1,13.1,11.55,27.53,22.08,18.66,16.8,15.16,14.9,12.16,9.41,17.12,11.08,8.27,9.66,8.97,23.15,18.08,14.99,12.97,18.55,0.37,0.83,-0.26,-0.24,0.17,-0.33,0.16,0.66,0.74,0.12,0.17,0.05,-2.94,0.82,0.28,-0.91,1.8,1.6,20.95,20.96,20.95,20.93,20.96,20.95,20.97,20.95
-46,2018-12-04 19:28:16,00:01:15,0.0,27.05,18.07,17.0,15.71,14.78,14.12,13.57,12.88,27.28,21.3,19.33,16.89,15.97,14.0,12.47,12.35,26.77,21.82,17.78,16.0,15.14,13.06,11.63,27.45,22.12,18.66,16.91,15.2,14.98,12.31,9.52,17.4,11.09,8.21,9.78,8.98,23.28,18.01,15.04,12.9,18.45,0.46,0.74,-0.22,-0.12,-0.18,0.19,-0.22,0.59,0.69,0.17,0.3,0.16,0.29,0.82,1.08,-0.91,0.84,0.13,20.96,20.96,20.95,20.93,20.96,20.96,20.97,20.96
